ID,Plataforma,fecha,Usuario_ID_Anonimizado,texto_original,texto_modelo,texto_agresivo,clase,label,subclase,Grupos_Afectados,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,n_chars,n_palabras,n_emojis,n_menciones,n_hashtags,n_jerga
925,Facebook,2026-07-23,USER_925,Ojalá pasara eso en El Salvador para que se murieran todos los gorgojos,Ojalá pasara eso en El Salvador para que se murieran todos los gorgojos,ojala pasara eso en el salvador para que se murieran todos los gorgojos,Amenazas/Violencia,3,Deseo de Daño,Grupo (opositores),NO,NO,SÍ,71,13,0,0,0,1
926,Facebook,2026-07-24,USER_926,A los asesinos no deberian de perdonarles la vida. Pena de muerte deberian darles,A los asesinos no deberian de perdonarles la vida. Pena de muerte deberian darles,a los asesinos no deberian de perdonarles la vida pena de muerte deberian darles,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,81,14,0,0,0,0
927,Facebook,2026-07-24,USER_927,para mí esas mierdas así no valen nada. Más este ijo de puta. Kisiera lograrlo yo ombe . Conmigo no va ablar de nada solo de reventarlos el osico lo quisiera poner en el lugar que debe i bajarlo de esa nube en la que anda. Tajo de caca,para mí esas mierdas así no valen nada. Más este ijo de puta. Kisiera lograrlo yo ombe . Conmigo no va ablar de nada solo de reventarlos el osico lo quisiera poner en el lugar que debe i bajarlo de esa nube en la que anda. Tajo de caca,para mi esas mierdas asi no valen nada mas este ijo de puta kisiera lograrlo yo ombe conmigo no va ablar de nada solo de reventarlos el osico lo quisiera poner en el lugar que debe i bajarlo de esa nube en la que anda tajo de caca,Amenazas/Violencia,3,Amenaza Directa,Individuo,NO,NO,NO,235,49,0,0,0,3
928,Facebook,2026-07-24,USER_928,la cosa es que no ha topado con uno que de verdad tenga los en su lugar y le pegue una de respeto que lo deje comiendo con cucharita y un su mes en cama a ver si no se le quita lo,la cosa es que no ha topado con uno que de verdad tenga los en su lugar y le pegue una de respeto que lo deje comiendo con cucharita y un su mes en cama a ver si no se le quita lo,la cosa es que no ha topado con uno que de verdad tenga los en su lugar y le pegue una de respeto que lo deje comiendo con cucharita y un su mes en cama a ver si no se le quita lo,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,179,43,0,0,0,1
929,Facebook,2026-07-24,USER_929,Este tipo le hubieran dado de baja,Este tipo le hubieran dado de baja,este tipo le hubieran dado de baja,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,34,7,0,0,0,0
930,Facebook,2026-07-24,USER_930,Tomen a ese maldt0 e hijo de la millllll pta..... Mejor que se pudra en la cárcel por no Respetan la vida de los demás....,Tomen a ese maldt0 e hijo de la millllll pta..... Mejor que se pudra en la cárcel por no Respetan la vida de los demás....,tomen a ese maldt e hijo de la millllll pta mejor que se pudra en la carcel por no respetan la vida de los demas,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,122,25,0,0,0,0
931,Facebook,2026-07-24,USER_931,Esa escoria no merece vivir y así todos los k han cometido crimenes,Esa escoria no merece vivir y así todos los k han cometido crimenes,esa escoria no merece vivir y asi todos los k han cometido crimenes,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,67,13,0,0,0,1
932,Facebook,2026-07-24,USER_932,Excelente k se pudra en prisión ya van a salir unos diciendo k injusto es el presidente por mi 40 años le hubiese puesto,Excelente k se pudra en prisión ya van a salir unos diciendo k injusto es el presidente por mi 40 años le hubiese puesto,excelente k se pudra en prision ya van a salir unos diciendo k injusto es el presidente por mi anos le hubiese puesto,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,SÍ,120,24,0,0,0,0
933,Facebook,2026-07-24,USER_933,Que se pudra en el SECOT,Que se pudra en el SECOT,que se pudra en el secot,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,24,6,0,0,0,0
934,Facebook,2026-07-24,USER_934,Señor presidente este hombre No merece llevarlo a los penales es necesario la pena de muerte que sienta en carne lo que le hiso a su mujer,Señor presidente este hombre No merece llevarlo a los penales es necesario la pena de muerte que sienta en carne lo que le hiso a su mujer,senor presidente este hombre no merece llevarlo a los penales es necesario la pena de muerte que sienta en carne lo que le hiso a su mujer,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,138,27,0,0,0,0
935,Facebook,2026-07-24,USER_935,es mejor que le den en la nuca de un solo a ese malvado,es mejor que le den en la nuca de un solo a ese malvado,es mejor que le den en la nuca de un solo a ese malvado,Amenazas/Violencia,3,Incitación a la Violencia,Individuo,NO,NO,NO,55,14,0,0,0,0
936,Facebook,2026-07-24,USER_936,Son BASURAS DE GENTE si se le puede decir asi yo hubiera visto a esta rata haciendo eso le vuelo las manos por ratero o ratera quien haya sido,Son BASURAS DE GENTE si se le puede decir asi yo hubiera visto a esta rata haciendo eso le vuelo las manos por ratero o ratera quien haya sido,son basuras de gente si se le puede decir asi yo hubiera visto a esta rata haciendo eso le vuelo las manos por ratero o ratera quien haya sido,Amenazas/Violencia,3,Amenaza Directa,Individuo,NO,NO,NO,142,29,0,0,0,1
937,Facebook,2026-07-24,USER_937,Al CECOT ESTOS CRIMINALES PANDILLEROS YA SE ACABO EL TIEMPO DE FMLN Y ARENA TOPENLOS VIVA PERPETUA A LOS DOS CRIMINALES,Al CECOT ESTOS CRIMINALES PANDILLEROS YA SE ACABO EL TIEMPO DE FMLN Y ARENA TOPENLOS VIVA PERPETUA A LOS DOS CRIMINALES,al cecot estos criminales pandilleros ya se acabo el tiempo de fmln y arena topenlos viva perpetua a los dos criminales,Amenazas/Violencia,3,Incitación a la Violencia,Grupo (pandillas),NO,NO,SÍ,119,21,0,0,0,1
938,Facebook,2026-07-24,USER_938,Ya l hubieran dado gamezan esos majes no amagaban para despachar a otro,Ya l hubieran dado gamezan esos majes no amagaban para despachar a otro,ya l hubieran dado gamezan esos majes no amagaban para despachar a otro,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,71,13,0,0,0,0
939,Facebook,2026-07-24,USER_939,Que le den el toque final,Que le den el toque final,que le den el toque final,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,25,6,0,0,0,0
940,Facebook,2026-07-24,USER_940,"tanto que defienden a esa lacra agresor de mujeres que bueno que ya esa pobre mujer no volverá a sufrir , mejor defiende alas mujeres brother no a hombres abusadores que merecen muerte o cárcel , si fuera tu hermana la víctima no pensarías ni defenderías a ese agresor asi ubícate hermano","tanto que defienden a esa lacra agresor de mujeres que bueno que ya esa pobre mujer no volverá a sufrir , mejor defiende alas mujeres brother no a hombres abusadores que merecen muerte o cárcel , si fuera tu hermana la víctima no pensarías ni defenderías a ese agresor asi ubícate hermano",tanto que defienden a esa lacra agresor de mujeres que bueno que ya esa pobre mujer no volvera a sufrir mejor defiende alas mujeres brother no a hombres abusadores que merecen muerte o carcel si fuera tu hermana la victima no pensarias ni defenderias a ese agresor asi ubicate hermano,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,288,52,0,0,0,0
941,Facebook,2026-07-24,USER_941,la solución fuera desaparecerlo,la solución fuera desaparecerlo,la solucion fuera desaparecerlo,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,31,4,0,0,0,0
942,Facebook,2026-07-24,USER_942,Si lo dejan salir de nuevo el pueblo se hará cargo de él.,Si lo dejan salir de nuevo el pueblo se hará cargo de él.,si lo dejan salir de nuevo el pueblo se hara cargo de el,Amenazas/Violencia,3,Amenaza Implícita,Individuo,NO,NO,NO,57,13,0,0,0,0
943,Facebook,2026-07-24,USER_943,Y la hierva se movía por eso lo toparon,Y la hierva se movía por eso lo toparon,y la hierva se movia por eso lo toparon,No Tóxico,0,,Individuo,NO,NO,NO,39,9,0,0,0,0
944,Facebook,2026-07-24,USER_944,Montale verga vas a ver como de repente le dan ganas de escuchar musica a volumen de gente xd,Montale verga vas a ver como de repente le dan ganas de escuchar musica a volumen de gente xd,montale verga vas a ver como de repente le dan ganas de escuchar musica a volumen de gente xd,Amenazas/Violencia,3,Incitación a la Violencia,Individuo,NO,NO,NO,93,19,0,0,0,1
945,Facebook,2026-07-24,USER_945,Tiremoles un bombazo lo que este alli quese muera alfin da lo mismo,Tiremoles un bombazo lo que este alli quese muera alfin da lo mismo,tiremoles un bombazo lo que este alli quese muera alfin da lo mismo,Amenazas/Violencia,3,Incitación a la Violencia,Grupo,NO,NO,NO,67,13,0,0,0,1
946,Facebook,2026-07-24,USER_946,Atención en sus casas? que bonito se escucha!! Porque tener consideración con gente que mató a sus propios paisanos sin darles ni oportunidad de nada así que su castigo es sufrir como muchas familias sufren sin sus familiares asesinados,Atención en sus casas? que bonito se escucha!! Porque tener consideración con gente que mató a sus propios paisanos sin darles ni oportunidad de nada así que su castigo es sufrir como muchas familias sufren sin sus familiares asesinados,atencion en sus casas que bonito se escucha porque tener consideracion con gente que mato a sus propios paisanos sin darles ni oportunidad de nada asi que su castigo es sufrir como muchas familias sufren sin sus familiares asesinados,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,236,39,0,0,0,2
947,Facebook,2026-07-24,USER_947,Se portan mal con la familia q quieren q les revienten una pi?ata al verlos,Se portan mal con la familia q quieren q les revienten una pi?ata al verlos,se portan mal con la familia q quieren q les revienten una pi ata al verlos,Amenazas/Violencia,3,Incitación a la Violencia,Individuo,NO,NO,NO,75,15,0,0,0,1
948,Facebook,2026-07-24,USER_948,Dios si es es cierto te ruego que le hagas justicia y que se le mueran más familiares . En ell nombre de Jesús .,Dios si es es cierto te ruego que le hagas justicia y que se le mueran más familiares . En ell nombre de Jesús .,dios si es es cierto te ruego que le hagas justicia y que se le mueran mas familiares en ell nombre de jesus,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,112,25,0,0,0,1
949,Facebook,2026-07-24,USER_949,UNA PATADA EN EL LOCU.LES HUBIERAN DADO A CADA UNO PARA Q NO VUELVAN,UNA PATADA EN EL LOCU.LES HUBIERAN DADO A CADA UNO PARA Q NO VUELVAN,una patada en el locu les hubieran dado a cada uno para q no vuelvan,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,68,14,0,0,0,1
950,Facebook,2026-07-24,USER_950,Elena Granillo mamala vos y tú bukk mueranse,Elena Granillo mamala vos y tú bukk mueranse,elena granillo mamala vos y tu bukk mueranse,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,SÍ,44,8,0,0,0,1
951,Facebook,2026-07-24,USER_951,Que se muera si para aya vamos todos dijo aquella,Que se muera si para aya vamos todos dijo aquella,que se muera si para aya vamos todos dijo aquella,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,49,10,0,0,0,1
952,Facebook,2026-07-24,USER_952,Eso pasa por no conocer alas perzonas hay honbres que no toleran mamadas y entonces es cuando las matan no con todo honbre se puede jugar,Eso pasa por no conocer alas perzonas hay honbres que no toleran mamadas y entonces es cuando las matan no con todo honbre se puede jugar,eso pasa por no conocer alas perzonas hay honbres que no toleran mamadas y entonces es cuando las matan no con todo honbre se puede jugar,Amenazas/Violencia,3,Celebración de Violencia,Individuo,NO,NO,NO,137,26,0,0,0,1
953,Facebook,2026-07-24,USER_953,"Jorge Linares que no se le vaya a cruzar en el camino al vigilante ""QUERES GASEOSA"" ese si le sampar su cuetazo.","Jorge Linares que no se le vaya a cruzar en el camino al vigilante ""QUERES GASEOSA"" ese si le sampar su cuetazo.",jorge linares que no se le vaya a cruzar en el camino al vigilante queres gaseosa ese si le sampar su cuetazo,Amenazas/Violencia,3,Amenaza Implícita,Individuo,NO,NO,NO,112,22,0,0,0,0
954,Facebook,2026-07-24,USER_954,CURAS ..MOVIR ..VAMOS SE LES MURIO SU A BUELO .....A JOLA QUE LO DESAPAREZCAN QUE NO LO ENCUENTRE SU FAMILIA ...ASI COMO ESA MIERD...A...... DESAPARECIÓ A MUCHOS,CURAS ..MOVIR ..VAMOS SE LES MURIO SU A BUELO .....A JOLA QUE LO DESAPAREZCAN QUE NO LO ENCUENTRE SU FAMILIA ...ASI COMO ESA MIERD...A...... DESAPARECIÓ A MUCHOS,curas movir vamos se les murio su a buelo a jola que lo desaparezcan que no lo encuentre su familia asi como esa mierd a desaparecio a muchos,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,SÍ,161,27,0,0,0,1
955,Facebook,2026-07-24,USER_955,Anonymous participant 218 Bueno pues Aqui ya hablo un terengo mas . Pero todos esos que se pudran en prision por enfermos mentales. Los pocos que defienden mareros es porque son delincuentes o Vivian de la delincuencia.,Anonymous participant 218 Bueno pues Aqui ya hablo un terengo mas . Pero todos esos que se pudran en prision por enfermos mentales. Los pocos que defienden mareros es porque son delincuentes o Vivian de la delincuencia.,anonymous participant bueno pues aqui ya hablo un terengo mas pero todos esos que se pudran en prision por enfermos mentales los pocos que defienden mareros es porque son delincuentes o vivian de la delincuencia,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,219,37,0,0,0,2
956,Facebook,2026-07-24,USER_956,No anden con campañas de terror nadie quiere que salgan los Pandilleros esos que se pudran en la cárcel,No anden con campañas de terror nadie quiere que salgan los Pandilleros esos que se pudran en la cárcel,no anden con campanas de terror nadie quiere que salgan los pandilleros esos que se pudran en la carcel,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,103,19,0,0,0,2
957,Facebook,2026-07-24,USER_957,"Esa rata no volverá a ver la luz del día , no selo merece q se pudra en la cárcel","Esa rata no volverá a ver la luz del día , no selo merece q se pudra en la cárcel",esa rata no volvera a ver la luz del dia no selo merece q se pudra en la carcel,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,81,20,0,0,0,1
958,Facebook,2026-07-24,USER_958,"Mi opinión personal, Pena de Muerte Inmediata. Ya q al asesinar, torturar, mutilar, violar a otro ser humano, pierden todos sus derechos 'humanos'. No existe la ""rehabilitación"" , siempre serán lo q son, no cambiarán nunca, incluso ellos mismos han dicho q lo volverían a hacer si salieran libres, hay casos en todo el mundo q solo han salido a matar.","Mi opinión personal, Pena de Muerte Inmediata. Ya q al asesinar, torturar, mutilar, violar a otro ser humano, pierden todos sus derechos 'humanos'. No existe la ""rehabilitación"" , siempre serán lo q son, no cambiarán nunca, incluso ellos mismos han dicho q lo volverían a hacer si salieran libres, hay casos en todo el mundo q solo han salido a matar.",mi opinion personal pena de muerte inmediata ya q al asesinar torturar mutilar violar a otro ser humano pierden todos sus derechos humanos no existe la rehabilitacion siempre seran lo q son no cambiaran nunca incluso ellos mismos han dicho q lo volverian a hacer si salieran libres hay casos en todo el mundo q solo han salido a matar,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,351,61,0,0,0,1
959,Facebook,2026-07-24,USER_959,que los topen y que vallan a recoger jabones,que los topen y que vallan a recoger jabones,que los topen y que vallan a recoger jabones,Amenazas/Violencia,3,Celebración de Violencia,Grupo,NO,NO,NO,44,9,0,0,0,0
960,Facebook,2026-07-24,USER_960,Que se mueran los familiares de pandilleros,Que se mueran los familiares de pandilleros,que se mueran los familiares de pandilleros,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,43,7,0,0,0,2
961,Facebook,2026-07-24,USER_961,Pedro Ernesto Vergara Salazar no se van a reintegrar van a morir ahi y eso es bueno.,Pedro Ernesto Vergara Salazar no se van a reintegrar van a morir ahi y eso es bueno.,pedro ernesto vergara salazar no se van a reintegrar van a morir ahi y eso es bueno,Amenazas/Violencia,3,Celebración de Violencia,Grupo,NO,NO,NO,84,17,0,0,0,1
962,Facebook,2026-07-24,USER_962,Luisa Fernanda y las muchas mas familias que siguen sufriendo por los actos que cometieron esos delincuentes? Ellos deben vivir el infierno en vida y muerte,Luisa Fernanda y las muchas mas familias que siguen sufriendo por los actos que cometieron esos delincuentes? Ellos deben vivir el infierno en vida y muerte,luisa fernanda y las muchas mas familias que siguen sufriendo por los actos que cometieron esos delincuentes ellos deben vivir el infierno en vida y muerte,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,156,26,0,0,0,0
963,Facebook,2026-07-24,USER_963,Elizabeth Fernández Aquí los linchamos,Elizabeth Fernández Aquí los linchamos,elizabeth fernandez aqui los linchamos,Amenazas/Violencia,3,Incitación a la Violencia,Grupo,NO,NO,NO,38,5,0,0,0,0
964,Facebook,2026-07-24,USER_964,"José N. Hernandéz Ojalá nunca te pase a ti , que Dios te ilumine o mejor aun te elimine por bocon","José N. Hernandéz Ojalá nunca te pase a ti , que Dios te ilumine o mejor aun te elimine por bocon",jose n hernandez ojala nunca te pase a ti que dios te ilumine o mejor aun te elimine por bocon,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,97,21,0,0,0,0
965,Facebook,2026-07-24,USER_965,Eso lo hubiera pensado antes de meterle la pata al vehículo. Estos cafres del volante no aprenden todo el tiempo andan corriendo los unos con los otros por los pasajeros y con la gran bulla de la música. Y cuando el usuario les reclama se enojan y lo insultan. Este maje ahora esta chillando pero les aseguro que si lo dejan libre ya va andar en las mismas no aprenden. Que lo topen bien por que es gente la que transportan no ganado ni paja. que pague con creses la vida que trunco por andar de chivata da.,Eso lo hubiera pensado antes de meterle la pata al vehículo. Estos cafres del volante no aprenden todo el tiempo andan corriendo los unos con los otros por los pasajeros y con la gran bulla de la música. Y cuando el usuario les reclama se enojan y lo insultan. Este maje ahora esta chillando pero les aseguro que si lo dejan libre ya va andar en las mismas no aprenden. Que lo topen bien por que es gente la que transportan no ganado ni paja. que pague con creses la vida que trunco por andar de chivata da.,eso lo hubiera pensado antes de meterle la pata al vehiculo estos cafres del volante no aprenden todo el tiempo andan corriendo los unos con los otros por los pasajeros y con la gran bulla de la musica y cuando el usuario les reclama se enojan y lo insultan este maje ahora esta chillando pero les aseguro que si lo dejan libre ya va andar en las mismas no aprenden que lo topen bien por que es gente la que transportan no ganado ni paja que pague con creses la vida que trunco por andar de chivata da,Amenazas/Violencia,3,Incitación a la Violencia,Individuo,NO,NO,NO,507,98,0,0,0,3
966,Facebook,2026-07-24,USER_966,George Yorchs así es pero creo que sufren mas sabiendo que nunca mas van a salir de esas celdas eso yo creo que los va matando paco a paco,George Yorchs así es pero creo que sufren mas sabiendo que nunca mas van a salir de esas celdas eso yo creo que los va matando paco a paco,george yorchs asi es pero creo que sufren mas sabiendo que nunca mas van a salir de esas celdas eso yo creo que los va matando paco a paco,Amenazas/Violencia,3,Celebración de Violencia,Grupo,NO,NO,SÍ,138,29,0,0,0,0
967,Facebook,2026-07-24,USER_967,yo preferia q usa lo destruya con misil y mueran todos pero bueno no se puede tener todo en la vida,yo preferia q usa lo destruya con misil y mueran todos pero bueno no se puede tener todo en la vida,yo preferia q usa lo destruya con misil y mueran todos pero bueno no se puede tener todo en la vida,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,99,21,0,0,0,2
968,Facebook,2026-07-24,USER_968,Pero perdón por mi palabra pero yo tengo la razón si su familia los mamás y los papás no educaron a sus hijos no es problema del gobierno fueron ustedes mismos que dejaron que sus hijos andarán en la calle molestando a otra gente yo por la culpa de ellos yo perdí un amigo y un hermano para mí así que para mí que sufran donde ellos están en la cárcel donde se merece estar,Pero perdón por mi palabra pero yo tengo la razón si su familia los mamás y los papás no educaron a sus hijos no es problema del gobierno fueron ustedes mismos que dejaron que sus hijos andarán en la calle molestando a otra gente yo por la culpa de ellos yo perdí un amigo y un hermano para mí así que para mí que sufran donde ellos están en la cárcel donde se merece estar,pero perdon por mi palabra pero yo tengo la razon si su familia los mamas y los papas no educaron a sus hijos no es problema del gobierno fueron ustedes mismos que dejaron que sus hijos andaran en la calle molestando a otra gente yo por la culpa de ellos yo perdi un amigo y un hermano para mi asi que para mi que sufran donde ellos estan en la carcel donde se merece estar,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,373,75,0,0,0,0
969,Facebook,2026-07-24,USER_969,Voy a decir algo a mí no me da lástima este delincuente a mí no me da lástima pero imagínese tanta familia que sufrieron por la culpa de los pandilleros ustedes ganan llorando para qué c*** No educaron más bien a sus hijos para que no andan j******* a otra gente ganándose su vida ganándose su dinero para que otros vengan a dañarle su familia y a dañar su trabajo pidiendo la renta qué pendejada más grande de los pandilleros yo para mí que sufran donde están ellos y lo siguen soñando que ellos van a salir porque ya tiene castigos de la ley y castigo de Dios yo no siento lástima por ellos,Voy a decir algo a mí no me da lástima este delincuente a mí no me da lástima pero imagínese tanta familia que sufrieron por la culpa de los pandilleros ustedes ganan llorando para qué c*** No educaron más bien a sus hijos para que no andan j******* a otra gente ganándose su vida ganándose su dinero para que otros vengan a dañarle su familia y a dañar su trabajo pidiendo la renta qué pendejada más grande de los pandilleros yo para mí que sufran donde están ellos y lo siguen soñando que ellos van a salir porque ya tiene castigos de la ley y castigo de Dios yo no siento lástima por ellos,voy a decir algo a mi no me da lastima este delincuente a mi no me da lastima pero imaginese tanta familia que sufrieron por la culpa de los pandilleros ustedes ganan llorando para que c no educaron mas bien a sus hijos para que no andan j a otra gente ganandose su vida ganandose su dinero para que otros vengan a danarle su familia y a danar su trabajo pidiendo la renta que pendejada mas grande de los pandilleros yo para mi que sufran donde estan ellos y lo siguen sonando que ellos van a salir porque ya tiene castigos de la ley y castigo de dios yo no siento lastima por ellos,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,592,114,0,0,0,2
970,Facebook,2026-07-24,USER_970,Jahaja viejo quiwres otra verguiada como la delas cien horas' todo honduras seria nuestra en la guerra perdieron ya estabamos para tomar tegucigalpa y la oea los salvo so no'no existieran.,Jahaja viejo quiwres otra verguiada como la delas cien horas' todo honduras seria nuestra en la guerra perdieron ya estabamos para tomar tegucigalpa y la oea los salvo so no'no existieran.,jahaja viejo quiwres otra verguiada como la delas cien horas todo honduras seria nuestra en la guerra perdieron ya estabamos para tomar tegucigalpa y la oea los salvo so no no existieran,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,SÍ,188,31,0,0,0,0
971,Facebook,2026-07-24,USER_971,"Si ARENA Y FMLN estuvieran en CHINA los hubieran matado, resucitado y vuelto a matar varias veces, por todos los cientos de millones de dólares robados","Si ARENA Y FMLN estuvieran en CHINA los hubieran matado, resucitado y vuelto a matar varias veces, por todos los cientos de millones de dólares robados",si arena y fmln estuvieran en china los hubieran matado resucitado y vuelto a matar varias veces por todos los cientos de millones de dolares robados,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,SÍ,151,26,0,0,0,1
972,Facebook,2026-07-24,USER_972,Y los que les dieron daño a los que sufrieron quien les da algo quien los ha ayudado que se jodan y que los pongan a trabajar y que no les den ni agua ni comida es más los familiares que les exijan dinero para la comida de los presos simple,Y los que les dieron daño a los que sufrieron quien les da algo quien los ha ayudado que se jodan y que los pongan a trabajar y que no les den ni agua ni comida es más los familiares que les exijan dinero para la comida de los presos simple,y los que les dieron dano a los que sufrieron quien les da algo quien los ha ayudado que se jodan y que los pongan a trabajar y que no les den ni agua ni comida es mas los familiares que les exijan dinero para la comida de los presos simple,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,240,51,0,0,0,0
973,Facebook,2026-07-24,USER_973,Al fin los dos se murieron pero aya seban matar otra ves,Al fin los dos se murieron pero aya seban matar otra ves,al fin los dos se murieron pero aya seban matar otra ves,Amenazas/Violencia,3,Celebración de Violencia,Individuo,NO,NO,NO,56,12,0,0,0,1
974,Facebook,2026-07-24,USER_974,Vaya y fuera la puta mierda presidenta y hondura a dónde está lo que has hecho vos chico la granmputa mierda a dónde está por puta mierda como dicen en varias mateméra muerta en jave de tu tamando allá habías quedado en el paño donde quieras derecho la paja tu tata ahí hubieras quedado pendejo chimado,Vaya y fuera la puta mierda presidenta y hondura a dónde está lo que has hecho vos chico la granmputa mierda a dónde está por puta mierda como dicen en varias mateméra muerta en jave de tu tamando allá habías quedado en el paño donde quieras derecho la paja tu tata ahí hubieras quedado pendejo chimado,vaya y fuera la puta mierda presidenta y hondura a donde esta lo que has hecho vos chico la granmputa mierda a donde esta por puta mierda como dicen en varias matemera muerta en jave de tu tamando alla habias quedado en el pano donde quieras derecho la paja tu tata ahi hubieras quedado pendejo chimado,Lenguaje Ofensivo,1,Insulto Directo,Individuo,NO,NO,SÍ,302,56,0,0,0,4
975,Facebook,2026-07-24,USER_975,Fea muerte por malo,Fea muerte por malo,fea muerte por malo,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,19,4,0,0,0,0
976,Facebook,2026-07-24,USER_976,Aserle propaganda Aese parásito que tanto dañó le iso al pueblo.que dios me perdone pero por mi que se pudra en el infierno,Aserle propaganda Aese parásito que tanto dañó le iso al pueblo.que dios me perdone pero por mi que se pudra en el infierno,aserle propaganda aese parasito que tanto dano le iso al pueblo que dios me perdone pero por mi que se pudra en el infierno,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,123,23,0,0,0,1
977,Facebook,2026-07-24,USER_977,Que se pudra en el infierno ese serdo humano es una basura de nuestro país esa rata,Que se pudra en el infierno ese serdo humano es una basura de nuestro país esa rata,que se pudra en el infierno ese serdo humano es una basura de nuestro pais esa rata,Amenazas/Violencia,3,Deseo de Daño,Individuo,NO,NO,NO,83,17,0,0,0,2
978,Facebook,2026-07-24,USER_978,"Franko Lopez Estas seguro que ra victima? te consta? Y si fue un chambre nomas para que el hombre fuera arrestado porque como a la mujer todo le creen.y si los policias salvatruchos no estan bien preparados, desconocen lenguaje corporal.No saben cuando alguien les miente..Ensen̈ame kos golpes que la mujer tiene y los hijos..ensen̈amelos yaaa..Esperate mejor para que des una opinion..espera que se investigue..Esa ley cerota la confundiwron las mujeres..Pero se les olvida un detallito chiquito..hay hijos, hnos.padres, en la familia.Y tarde o temprano....jujuyyy.Preguntate como va a vivir quien acusoʻ falsamente..CUANDO LES LLEGA EL.KARMA DICEN. ASABER PORQ UÈ LE PASO ESO SI ERA TAN BUENO O BUENA","Franko Lopez Estas seguro que ra victima? te consta? Y si fue un chambre nomas para que el hombre fuera arrestado porque como a la mujer todo le creen.y si los policias salvatruchos no estan bien preparados, desconocen lenguaje corporal.No saben cuando alguien les miente..Ensen̈ame kos golpes que la mujer tiene y los hijos..ensen̈amelos yaaa..Esperate mejor para que des una opinion..espera que se investigue..Esa ley cerota la confundiwron las mujeres..Pero se les olvida un detallito chiquito..hay hijos, hnos.padres, en la familia.Y tarde o temprano....jujuyyy.Preguntate como va a vivir quien acusoʻ falsamente..CUANDO LES LLEGA EL.KARMA DICEN. ASABER PORQ UÈ LE PASO ESO SI ERA TAN BUENO O BUENA",franko lopez estas seguro que ra victima te consta y si fue un chambre nomas para que el hombre fuera arrestado porque como a la mujer todo le creen y si los policias salvatruchos no estan bien preparados desconocen lenguaje corporal no saben cuando alguien les miente ensename kos golpes que la mujer tiene y los hijos ensenamelos yaaa esperate mejor para que des una opinion espera que se investigue esa ley cerota la confundiwron las mujeres pero se les olvida un detallito chiquito hay hijos hnos padres en la familia y tarde o temprano jujuyyy preguntate como va a vivir quien acusoʻ falsamente cuando les llega el karma dicen asaber porq ue le paso eso si era tan bueno o buena,No Tóxico,0,,Individuo,NO,NO,NO,702,107,0,0,0,2
